UniverName,Name,Code,Scholarship,Contract,PSchol,PCont,Lang,Type,FirstSub,SecondSub
Ozbekiston Milliy Universiteti,Mintaqaviy iqtisodiyot,5232300,160.5,144.5,86,77,uz,kunduzgi,Matematika,Chet tili
Ozbekiston Milliy Universiteti,Neft va gaz kimyosi,5141300,112.4,87.4,60,46,uz,kunduzgi,Kimyo,Matematika
Ozbekiston Milliy Universiteti,Psixologiya: amaliy psixologiya,5210203,160.7,132.5,86,71,uz,kunduzgi,Biologiya,Ona tili
Ozbekiston Milliy Universiteti,Psixologiya: oila psixologiyasi,5210204,126.1,100.6,67,54,uz,kunduzgi,Biologiya,Ona tili
Ozbekiston Milliy Universiteti,Psixologiya: yoshlar psixologiyasi,5210205,122.4,100.4,65,53,uz,kunduzgi,Biologiya,Ona tili
Ozbekiston Milliy Universiteti,Sotsiologiya,5210100,144.7,123.1,77,66,uz,kunduzgi,Matematika,Ona tili
Ozbekiston Milliy Universiteti,Tabiiy va fiziologik faol birikmalar kimyosi,5141400,136.0,125.5,73,67,uz,kunduzgi,Biologiya,Kimyo
Ozbekiston Milliy Universiteti,Tarix (mamlakatlar va yo‘nalishlar bo‘yicha),5120300,179.5,167.3,96,89,uz,kunduzgi,Tarix,Geografiya
Ozbekiston Milliy Universiteti,Tarjima nazariyasi va amaliyoti: fransuz tili,5120203,157.6,122.9,84,66,uz,kunduzgi,NaN,NaN
Ozbekiston Milliy Universiteti,Tarjima nazariyasi va amaliyoti: ingliz tili,5120201,182.8,167.1,98,89,uz,kunduzgi,Chet tili,Ona tili
Ozbekiston Milliy Universiteti,Tarjima nazariyasi va amaliyoti: nemis tili,5120202,107.0,88.2,57,47,uz,kunduzgi,NaN,NaN
Ozbekiston Milliy Universiteti,Tibbiyot fizikasi,5141500,148.1,119.5,79,64,uz,kunduzgi,Matematika,Fizika
Ozbekiston Milliy Universiteti,Xorijiy til va adabiyoti: ingliz tili,5111400,179.6,170.0,96,91,uz,kunduzgi,Ona tili,Chet tili
Nukus Davlat Pedagogika Instituti,Biologiya,5110400,151.4,138.9,81,74,uz,kunduzgi,Biologiya,Kimyo
Nukus Davlat Pedagogika Instituti,Boshlang‘ich ta’lim,5111700,169.9,138.9,91,74,uz,kunduzgi,Matematika,Ona tili
Nukus Davlat Pedagogika Instituti,Defektologiya: logopediya,5111901,132.4,107.3,71,57,uz,kunduzgi,Biologiya,Ona tili
Nukus Davlat Pedagogika Instituti,Fizika va astronomiya,5110200,148.2,116.5,79,62,uz,kunduzgi,NaN,NaN
Nukus Davlat Pedagogika Instituti,Geografiya va iqtisodiy bilim asoslari,5110500,107.7,91.7,57,49,uz,kunduzgi,Matematika,Geografiya
Nukus Davlat Pedagogika Instituti,Kimyo,5110300,94.1,75.8,50,40,uz,kunduzgi,Kimyo,Matematika
Nukus Davlat Pedagogika Instituti,Maktab menejmenti,5611700,115.9,101.2,62,54,uz,kunduzgi,Matematika,Chet tili
Nukus Davlat Pedagogika Instituti,Maktabgacha ta’lim,5111800,126.7,100.7,68,54,uz,kunduzgi,Biologiya,Ona tili
Nukus Davlat Pedagogika Instituti,Matematika va informatika,5110100,157.8,138.7,84,74,uz,kunduzgi,Matematika,Fizika
Nukus Davlat Pedagogika Instituti,O‘zbek tili va adabiyoti,5111200,163.9,157.8,88,84,uz,kunduzgi,Ona tili,Tarix
Nukus Davlat Pedagogika Instituti,Pedagogika va psixologiya,5110900,132.3,107.0,71,57,uz,kunduzgi,Biologiya,Ona tili
Nukus Davlat Pedagogika Instituti,Tarix,5110600,164.0,145.3,88,78,uz,kunduzgi,Tarix,Geografiya
Nukus Davlat Pedagogika Instituti,Texnologik ta’lim,5112100,103.8,88.3,55,47,uz,kunduzgi,Matematika,Fizika
Nukus Davlat Pedagogika Instituti,Xorijiy til va adabiyoti: ingliz tili,5111400,176.4,163.6,94,87,uz,kunduzgi,Ona tili,Chet tili
Navoiy Davlat Konchilik Instituti Nukus Filiali,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,75.3,72.4,40,38,uz,kunduzgi,Kimyo,Matematika
Navoiy Davlat Konchilik Instituti Nukus Filiali,Konchilik ishi (faoliyat turlari bo‘yicha),5311600,91.2,76.1,49,40,uz,kunduzgi,Matematika,Fizika
Navoiy Davlat Konchilik Instituti Nukus Filiali,"Mashinasozlik texnologiyasi, mashinasozlik ishlab chiqarishini jihozlash va avtomatlashtirish",5320200,113.7,82.3,61,44,uz,kunduzgi,Matematika,Fizika
Navoiy Davlat Konchilik Instituti Nukus Filiali,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (tarmoqlar bo‘yicha),5311000,88.4,75.7,47,40,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Agrar Universitetining Nukus Filiali,Agrobiznes va investitsion faoliyat,5233300,119.5,97.7,64,52,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Agrar Universitetining Nukus Filiali,Agrokimyo va agrotuproqshunoslik,5410100,117.2,95.2,63,51,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Nukus Filiali,Mevachilik va uzumchilik,5411000,100.9,79.0,54,42,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Agrar Universitetining Nukus Filiali,Qishloq xo‘jaligini mexanizatsiyalashtirish,5430100,85.6,72.6,46,39,uz,kunduzgi,Matematika,Fizika
Toshkent Davlat Agrar Universitetining Nukus Filiali,Zooinjeneriya: qorako‘lchilik,5410603,101.3,78.7,54,42,uz,kunduzgi,Biologiya,Kimyo
Toshkent Axborot Texnologiyalari Universiteti Nukus Filiali,Axborot xavfsizligi (sohalar bo‘yicha),5330300,145.1,101.9,78,54,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Nukus Filiali,Dasturiy injiniring,5330600,167.2,129.4,89,69,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Nukus Filiali,Kompyuter injiniringi: AT-Servis,5330502,136.1,94.8,73,50,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Nukus Filiali,Kompyuter injiniringi: “Kompyuter injiniringi”,5330501,160.6,126.7,86,68,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Nukus Filiali,Telekommunikatsiya texnologiyalari (“Telekommunikatsiyalar”),5350101,119.9,98.6,64,53,uz,kunduzgi,Matematika,Fizika
O Zbekiston Davlat Jismoniy Tarbiya Va Sport Universiteti Nukus Filiali,Psixologiya: sport psixologiyasi,5210202,144.8,88.0,77,47,uz,kunduzgi,Biologiya,Ona tili
Samarqand Tibbiyot Instituti,Farmatsiya (turlari bo‘yicha),5510500,160.6,151.3,86,81,uz,kunduzgi,Biologiya,Kimyo
Samarqand Tibbiyot Instituti,Oliy hamshiralik ishi,5510700,107.1,100.5,57,54,uz,kunduzgi,Biologiya,Ona tili
Samarqand Tibbiyot Instituti,Stomatologiya (yo‘nalishlar bo‘yicha),5510400,179.5,170.1,96,91,uz,kunduzgi,Biologiya,Kimyo
Samarqand Tibbiyot Instituti,Tibbiy profilaktika ishi,5510300,151.0,141.7,81,76,uz,kunduzgi,Biologiya,Kimyo
Samarqand Tibbiyot Instituti,Tibbiy-biologik ish,5510900,144.9,138.0,77,74,uz,kunduzgi,Biologiya,Kimyo
Samarqand Tibbiyot Instituti,Xalq tabobati,5511100,129.0,122.0,69,65,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Arxitektura Qurilish Instituti,Arxitektura (turlari bo‘yicha),5340100,113.2,75.7,60,40,uz,kunduzgi,Matematika,Ona tili
Samarqand Davlat Arxitektura Qurilish Instituti,Arxitektura yodgorliklari rekonstruksiyasi va restavratsiyasi,5341700,81.7,72.6,43,39,uz,kunduzgi,Matematika,Ona tili
Samarqand Davlat Arxitektura Qurilish Instituti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,123.4,85.2,66,45,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",5311500,85.0,63.2,45,33,uz,kunduzgi,Matematika,Geografiya
Samarqand Davlat Arxitektura Qurilish Instituti,Hayotiy faoliyat xavfsizligi,5640100,94.8,82.7,50,44,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,144.8,125.3,77,67,uz,kunduzgi,Matematika,Chet tili
Samarqand Davlat Arxitektura Qurilish Instituti,Kadastr (ko‘chmas mulk kadastri),5311301,76.0,68.8,40,36,uz,kunduzgi,Matematika,Geografiya
Samarqand Davlat Arxitektura Qurilish Instituti,Materialshunoslik va yangi materiallar texnologiyasi (qurilish),5320101,75.7,72.1,40,38,uz,kunduzgi,Kimyo,Matematika
Samarqand Davlat Arxitektura Qurilish Instituti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,141.9,116.0,76,62,uz,kunduzgi,Matematika,Chet tili
Samarqand Davlat Arxitektura Qurilish Instituti,Muhandislik kommunikatsiyalari qurilishi va montaji (turlari bo‘yicha),5340400,107.6,72.5,57,38,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,Qiymat injiniringi va ko‘chmas mulk ekspertizasi,5340900,110.6,85.2,59,45,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,"Qurilish materiallari, buyumlari va konstruksiyalarini ishlab chiqarish",5340500,103.9,69.4,55,37,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,Shahar qurilishi hamda kommunal infratuzilmani tashkil etish va boshqarish,5340300,101.2,76.0,54,40,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,Suv ta’minoti va kanalizatsiya tizimlarini loyihalashtirish va ekspluatatsiyasi,5341200,88.1,69.3,47,37,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Arxitektura Qurilish Instituti,Yo‘l muhandisligi (sohalar va faoliyat turlari bo‘yicha),5340600,88.3,75.5,47,40,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: arab tili,5120106,173.3,148.4,93,79,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: fransuz tili,5120114,173.5,126.1,93,67,uz,kunduzgi,NaN,NaN
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: ingliz tili,5120112,182.8,164.1,98,88,uz,kunduzgi,Chet tili,Ona tili
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: ispan tili,5120115,170.4,138.8,91,74,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: italyan tili,5120107,164.2,135.7,88,72,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: koreys tili,5120104,179.5,132.1,96,71,uz,kunduzgi,NaN,NaN
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: nemis tili,5120113,170.0,96.6,91,51,uz,kunduzgi,NaN,NaN
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: xitoy tili,5120108,173.3,136.0,93,73,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Chet Tillar Instituti,Filologiya va tillarni o‘qitish: yapon tili,5120105,176.6,132.1,94,71,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Chet Tillar Instituti,Gid hamrohligi va tarjimonlik faoliyati: ingliz tili,5611501,170.2,160.9,91,86,uz,kunduzgi,Chet tili,Ona tili
Samarqand Davlat Chet Tillar Instituti,Jurnalistika: xalqaro jurnalistika,5220104,129.1,94.3,69,50,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Chet Tillar Instituti,Maktabgacha va boshlang‘ich ta’limda xorijiy til (ingliz tili),5112200,166.9,160.6,89,86,uz,kunduzgi,Chet tili,Ona tili
Samarqand Davlat Chet Tillar Instituti,Tarjima nazariyasi va amaliyoti: ingliz tili,5120201,170.2,160.6,91,86,uz,kunduzgi,Chet tili,Ona tili
Samarqand Davlat Chet Tillar Instituti,Xorijiy til va adabiyoti: ingliz tili,5111400,185.8,167.2,99,89,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Universiteti,Agrokimyo va agrotuproqshunoslik,5410100,142.1,123.3,76,66,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Amaliy matematika,5130200,148.4,122.9,79,66,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Arxeologiya,5120400,147.9,138.8,79,74,uz,kunduzgi,Tarix,Geografiya
Samarqand Davlat Universiteti,Biologiya,5110400,160.5,148.4,86,79,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Biologiya (turlari bo‘yicha),5140100,164.2,151.3,88,81,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Biotexnologiya (tarmoqlar bo‘yicha),5320500,125.4,93.6,67,50,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Boshlang‘ich ta’lim,5111700,164.1,123.5,88,66,uz,kunduzgi,Matematika,Ona tili
Samarqand Davlat Universiteti,Dasturiy injiniring,5330600,129.1,76.0,69,40,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,103.4,78.6,55,42,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Filologiya va tillarni o‘qitish: o‘zbek tili,5120101,173.3,145.0,93,77,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Universiteti,Fizika,5140200,151.0,110.5,81,59,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Fizika va astronomiya,5110200,128.8,103.9,69,55,uz,kunduzgi,NaN,NaN
Samarqand Davlat Universiteti,Geografiya,5140600,123.4,88.2,66,47,uz,kunduzgi,Matematika,Geografiya
Samarqand Davlat Universiteti,Geografiya va iqtisodiy bilim asoslari,5110500,126.6,85.7,68,46,uz,kunduzgi,Matematika,Geografiya
Samarqand Davlat Universiteti,Geologiya (faoliyat sohasi bo‘yicha),5140800,78.6,66.0,42,35,uz,kunduzgi,Matematika,Geografiya
Samarqand Davlat Universiteti,Ijtimoiy ish: oila va bolalar bilan ishlash,5520102,122.9,69.7,66,37,uz,kunduzgi,Matematika,Chet tili
Samarqand Davlat Universiteti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,173.0,128.2,93,68,uz,kunduzgi,Matematika,Chet tili
Samarqand Davlat Universiteti,Issiqxona xo‘jaligini tashkil etish va yuritish,5411700,116.8,91.8,62,49,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Kimyo,5110300,116.5,94.4,62,50,uz,kunduzgi,Kimyo,Matematika
Samarqand Davlat Universiteti,Kimyo (turlari bo‘yicha),5140500,107.7,78.8,57,42,uz,kunduzgi,Kimyo,Matematika
Samarqand Davlat Universiteti,Kimyoviy texnologiya (ishlab chiqarish turlari bo‘yicha),5320400,103.9,75.7,55,40,uz,kunduzgi,Kimyo,Matematika
Samarqand Davlat Universiteti,Kompyuter ilmlari va dasturlash texnologiyalari (yo‘nalishlar bo‘yicha),5330100,117.1,79.5,62,42,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Maktabgacha ta’lim,5111800,141.7,100.7,76,54,uz,kunduzgi,Biologiya,Ona tili
Samarqand Davlat Universiteti,Matematik injiniring (ishlab chiqarish sohalari bo‘yicha),5130300,120.2,104.2,64,56,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Matematika,5130100,163.8,145.0,88,77,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Matematika va informatika,5110100,160.8,126.3,86,67,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Mevachilik va uzumchilik,5411000,117.1,92.0,62,49,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Mexanika va matematika modellashtirish,5140300,129.4,107.3,69,57,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Noshirlik ishi,5611600,136.1,129.2,73,69,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Universiteti,O‘simliklarni himoya qilish (ekin turlari bo‘yicha),5410300,91.2,72.4,49,38,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Psixologiya: amaliy psixologiya,5210203,179.5,107.4,96,57,uz,kunduzgi,Biologiya,Ona tili
Samarqand Davlat Universiteti,"Sabzavotchilik, polizchilik va kartoshkachilik",5411600,119.8,95.1,64,51,uz,kunduzgi,Biologiya,Kimyo
Samarqand Davlat Universiteti,Sotsiologiya,5210100,115.9,96.5,62,51,uz,kunduzgi,Matematika,Ona tili
Samarqand Davlat Universiteti,Tarix,5110600,164.1,145.3,88,78,uz,kunduzgi,Tarix,Geografiya
Samarqand Davlat Universiteti,Tarix (mamlakatlar va yo‘nalishlar bo‘yicha),5120300,176.6,160.7,94,86,uz,kunduzgi,Tarix,Geografiya
Samarqand Davlat Universiteti,Texnologik ta’lim,5112100,97.7,81.9,52,44,uz,kunduzgi,Matematika,Fizika
Samarqand Davlat Universiteti,Xorijiy til va adabiyoti: ingliz tili,5111400,167.2,161.0,89,86,uz,kunduzgi,Ona tili,Chet tili
Samarqand Davlat Universiteti,Yurisprudensiya (faoliyat turlari bo‘yicha),5240101,185.8,167.1,99,89,uz,kunduzgi,Tarix,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Aholi va turistlarning ovqatlanishini tashkil etish servisi,5611400,112.4,69.4,60,37,uz,kunduzgi,Kimyo,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Inson resurslarini boshqarish,5231600,141.0,116.4,75,62,uz,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,179.5,151.0,96,81,uz,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Marketing (tarmoqlar va sohalar bo‘yicha),5230400,160.4,123.0,86,66,uz,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Menejment (tarmoqlar va sohalar bo‘yicha),5230200,157.0,125.0,84,67,uz,kunduzgi,Matematika,Chet tili
Samarqand Iqtisodiyot Va Servis Instituti,Moliya va moliyaviy texnologiyalar,5230600,176.4,134.9,94,72,uz,kunduzgi,Matematika,Chet tili
Samarqand Qishloq Xojalik Instituti,Agronomiya (yem-xashak ekinlari),5410201,98.1,82.4,52,44,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Biotexnologiya (tarmoqlar bo‘yicha),5320500,101.0,81.8,54,43,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Buxgalteriya hisobi va audit (qishloq xo‘jaligida),5230901,119.5,97.4,64,52,uz,kunduzgi,Matematika,Chet tili
Samarqand Qishloq Xojalik Instituti,Chorvachilik mahsulotlarini qayta ishlash texnologiyasi,5411400,100.3,69.3,53,37,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Iqtisodiyot: qishloq xo‘jaligi iqtisodiyoti,5230102,112.9,91.3,60,49,uz,kunduzgi,Matematika,Chet tili
Samarqand Qishloq Xojalik Instituti,O‘simlikshunoslik (yaylov cho‘l o‘simlikshunosligi),5411300,116.5,97.9,62,52,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Texnologik jarayonlar va ishlab chiqarishni avtomatlashtirish va boshqarish (qishloq xo‘jaligida),5311002,81.6,72.5,43,38,uz,kunduzgi,Matematika,Fizika
Samarqand Qishloq Xojalik Instituti,Veterinariya diagnostikasi va laboratoriya ishlari,5440300,126.1,98.4,67,52,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Veterinariya farmatsevtikasi,5440200,148.2,132.2,79,71,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Veterinariya meditsinasi (faoliyat turlari bo‘yicha),5440100,132.9,104.7,71,56,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Veterinariya sanitariya ekspertizasi,5440400,129.5,101.4,69,54,uz,kunduzgi,Biologiya,Kimyo
Samarqand Qishloq Xojalik Instituti,Zooinjeneriya (turlari bo‘yicha),5410600,116.3,88.4,62,47,uz,kunduzgi,Biologiya,Kimyo
Toshkent Davlat Iqtisodiyot Universiteti Samarqand Filiali,Agrobiznes va investitsion faoliyat,5233300,151.0,118.6,81,63,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti Samarqand Filiali,Buxgalteriya hisobi va audit (tarmoqlar bo‘yicha),5230900,169.8,135.2,91,72,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti Samarqand Filiali,Iqtisodiyot: oziq-ovqat va resurslar iqtisodiyoti,5230101,169.8,125.5,91,67,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti Samarqand Filiali,Iqtisodiyot: qishloq xo‘jaligi iqtisodiyoti,5230102,153.9,116.1,82,62,uz,kunduzgi,Matematika,Chet tili
Toshkent Davlat Iqtisodiyot Universiteti Samarqand Filiali,Raqamli iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5234100,176.5,144.6,94,77,uz,kunduzgi,Matematika,Chet tili
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Axborot xavfsizligi (sohalar bo‘yicha),5330300,157.3,125.9,84,67,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Dasturiy injiniring,5330600,157.9,126.8,84,68,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Kompyuter injiniringi: AT-Servis,5330502,148.1,107.6,79,57,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Kompyuter injiniringi: “Kompyuter injiniringi”,5330501,148.5,123.0,79,66,uz,kunduzgi,Matematika,Fizika
Toshkent Axborot Texnologiyalari Universiteti Samarqand Filiali,Telekommunikatsiya texnologiyalari (“Telekommunikatsiyalar”),5350101,123.2,85.1,66,45,uz,kunduzgi,Matematika,Fizika
Toshkent Tibbiyot Akademiyasi,Oliy hamshiralik ishi,5510700,139.0,114.2,74,61,uz,kunduzgi,Biologiya,Ona tili
Toshkent Tibbiyot Akademiyasi,Tibbiy profilaktika ishi,5510300,157.5,147.7,84,79,uz,kunduzgi,Biologiya,Kimyo
Toshkent Tibbiyot Akademiyasi,Tibbiy-biologik ish,5510900,151.1,144.7,81,77,uz,kunduzgi,Biologiya,Kimyo
Toshkent Tibbiyot Akademiyasi,Xalq tabobati,5511100,132.2,123.2,71,66,uz,kunduzgi,Biologiya,Kimyo
Toshkent Arxitektura Qurilish Instituti,Arxitektura (turlari bo‘yicha),5340100,160.7,94.9,86,51,uz,kunduzgi,Matematika,Ona tili
Toshkent Arxitektura Qurilish Instituti,Arxitektura yodgorliklari rekonstruksiyasi va restavratsiyasi,5341700,104.0,87.9,55,47,uz,kunduzgi,Matematika,Ona tili
Toshkent Arxitektura Qurilish Instituti,Bino va inshootlar qurilishi (neft-gazni qayta ishlash sanoati obyektlari),5340201,127.3,94.4,68,50,uz,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Bino va inshootlar qurilishi (turlari bo‘yicha),5340200,161.0,126.6,86,68,uz,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Devorbop va pardozbop qurilish materiallari texnologiyasi,5341800,126.8,88.8,68,47,uz,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Ekologiya va atrof-muhit muhofazasi (tarmoqlar va sohalar bo‘yicha),5630100,107.0,72.6,57,39,uz,kunduzgi,Biologiya,Kimyo
Toshkent Arxitektura Qurilish Instituti,"Geodeziya, kartografiya va kadastr (funksiyalari bo‘yicha)",5311500,88.0,72.5,47,38,uz,kunduzgi,Matematika,Geografiya
Toshkent Arxitektura Qurilish Instituti,Gidrotexnika qurilishi (turlari bo‘yicha),5340700,120.0,78.6,64,42,uz,kunduzgi,Matematika,Fizika
Toshkent Arxitektura Qurilish Instituti,Iqtisodiyot (tarmoqlar va sohalar bo‘yicha),5230100,163.6,137.8,87,74,uz,kunduzgi,Matematika,Chet tili
Toshkent Arxitektura Qurilish Instituti,Materialshunoslik va yangi materiallar texnologiyasi (qurilish),5320101,87.9,72.4,47,38,uz,kunduzgi,Kimyo,Matematika
